fixedPlayerID,fixedBackgroundName,fixedBackgroundSeason,fixedBackgroundList,scProjectionMiddle,scKeeper,scPricePrice,scPricePricedat,scPriceMMrating,scDraftRank,scKeeperRank,,scBackgroundIcon1,scBackgroundIcon2,scBackgroundIcon3,scComment,scShort,scPreseasonGame1,scPreseasonGame2,scPreseasonGT,scPositionRankonprice,scPositionRankon2022average,scPositionRankonPPM,scPositionRankonlast5,scPositionRankoncareerhigh,scPrice150k,scPrice85,scPricecareerhigh,scConsistencyHigh,scConsistencyLow,scConsistency120,scConsistency100,scConsistency90,scConsistency70,scConsistency50tog,scConsistency CBAHigh,scConsistency CBALow,scConsistency CBA120,scConsistency CBA100,scConsistency CBA90,scConsistency CBA70,scConsistency CBA50tog,scConsistency KIHigh,scConsistency KILow,scConsistency KI120,scConsistency KI100,scConsistency KI90,scConsistency KI70,scConsistency KI50tog,scSplitsRegular,scSplitsVregular,scSplitsH1,scSplitsVH1,scSplitsH2,scSplitsVH2,scSplitsLast5,scSplitsVLast5,scSplitsFinals,scSplitsVfinals,scSplitsExlowest,scSplitsVexlowest,scBestAverage,sc2022Average,sc2021Average,sc2020Average,sc2019Average,sc2018Average,sc2017Average,scBestRank,sc2022Rank,sc2021Rank,sc2020Rank,sc2019Rank,sc2018Rank,sc2017Rank,scBest100GT,sc2022100GT,sc2021100GT,sc2020100GT,sc2019100GT,sc2018100GT,sc2017100GT,scBestTrend,sc2022Trend,sc2021Trend,sc2020Trend,sc2019Trend,sc2018Trend,sc2017Trend,scStatDisposals,scStatEfficiency,scStatContested,scStatClangers,scStatTackles,scStatValue,scStat22Disposals,scStat22Efficiency,scStat22Contested,scStat22Clangers,scStat22Tackles,scStat22Value,scStatLabel
CD_I993797,Tom Wilson,4,Snr,48,60,210000,38,Low,D200/F209,D200/F221,,14,0,0, ,"Former Australian basketballer has been putting up decent VFL numbers, but opportunites at AFL level seem limited",none,none,none,192,161,125,none,161,65,-12,-17,68,41, 0 / 2, 0 / 2, 2 / 2, 2 / 2, 0 / 2,0,0,none,none,0,0,none,0,0,none,none,0,0,none,54.5,-17,54.5,-17,none,none,none,none,none,none,68,-30,54.5,54.5,40.75,zero,none,none,none,520,443,495,none,none,none,none,73.64864865,65.54054054,52.88135593,zero,none,none,none,0,13.75,none,none,none,none,none,11.5,83.48214286,37.94642857,3,1,0.5,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1005150,Emerson Jeka,4,Snr,53,65,211400,38,Low,D175/F183,D171/F191,,11,14,0, ,"Developing key forward should geg more chances this year, but 55 AF at VFL level doesn't suggest he's going to be a scorer",none,none,none,191,184,147,150,184,66,-10,-10,68,25, 0 / 3, 0 / 3, 3 / 3, 3 / 3, 1 / 3,0,0,none,none,0,0,0,0,7,none,none,2.333333333,2.333333333,7,48,-10,none,none,48,-10,48,-10,none,none,59.5,-22,48,48,35,zero,none,none,none,563,503,508,none,none,none,none,63.15789474,60.52631579,36.22291022,zero,none,none,none,0,13,none,none,none,none,none,11.33333333,82.08333333,37.77056277,3.333333333,1,5.333333333,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I281078,Liam Jones,13,Snr,61,69,228100,41,Low,D127,D156,,11,0,0, ,"Back from a year away and if he can get back to his 70s he'll be an okay selection, I don't like to trust key position players though",none,none,none,184,none,none,none,none,69,none,-37,none,none, 0 / 0, 0 / 0, 0 / 0, 0 / 0, 0 / 0,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,77.5,none,69.05263158,72.11764706,66.07692308,70.47058824,77.5,294,none,250,207,240,181,111,80.47767394,none,54.24476295,50.97462871,49.27099045,56.32432432,56.07476636,none,none,-3.06501548,6.040723982,-4.393665158,-7.029411765,18.75,none,none,none,none,none,none,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1004995,Jordon Butts,5,Snr,52,59,280500,51,Fair,D179,D206,,11,0,0, ,"23-year-old full back has cemented himself as the main man in deep defence for the Crows, far from a scorer though",none,none,none,150,170,204,144,147,78,24,-6,75,23, 0 / 19, 0 / 19, 19 / 19, 18 / 19, 0 / 19,0,0,none,none,0,0,none,0,0,none,none,0,0,none,50.94736842,0,50.66666667,0,51.2,0,50.8,0,none,none,52.5,-2,57,50.94736842,57,47,zero,none,none,496,474,369,402,none,none,none,62.51246261,40.76054664,47.85643071,40.48295455,zero,none,none,-6.052631579,-6.052631579,10,none,none,none,none,9.526315789,83.34257847,39.60773145,1.263157895,0.789473684,5.421052632,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1002251,Brent Daniels,6,Snr,52,65,191300,35,Low,F191,F192,,10,0,0, ,"Missed the entire 2022 season for injury and they missed him up forward, however scoring limited in the small forward role and no an option despite the discount",none,none,none,196,none,none,none,none,62,none,-31,zero,zero, 0 / 0, 0 / 0, 0 / 0, 0 / 0, 0 / 0,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none,66.375,zero,57.92307692,66.375,65.53846154,50.42857143,none,405,none,364,253,247,303,none,87.61826409,zero,71.95253506,73.91219891,81.08802962,60.37463977,none,none,none,-8.451923077,0.836538462,15.10989011,none,none,none,none,none,none,none,none,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1006144,Ben King,5,Snr,46,70,176300,32,Low,F218,F159,,11,28,0, ,"Returning from an ACL, will need time to find his feet and even at his best, the star forward isn't a SuperCoach option",none,none,none,201,none,none,none,none,59,none,-24,zero,zero, 0 / 0, 0 / 0, 0 / 0, 0 / 0, 0 / 0,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none,55.58823529,zero,53.36363636,55.58823529,41.42857143,none,none,509,none,410,356,388,none,none,60.11450382,zero,56.28140704,52.00381679,50.36630037,none,none,none,none,-2.22459893,14.15966387,none,none,none,none,none,none,none,none,none,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I997254,Nathan Kreuger,5,Snr,35,65,192300,35,Full,F256,F193,,21,11,0, ,Set to miss the start of the season after a shoulder recon in December,none,none,none,195,207,153,none,145,62,-13,-17,78,5, 0 / 5, 0 / 5, 5 / 5, 4 / 5, 3 / 5,0,0,none,none,3.4,4.25,3,0,0,none,none,0,0,0,43.66666667,-9,43.66666667,-9,none,none,none,none,18,17,40.5,-6,52,33.4,52,zero,zero,none,none,536,580,425,none,none,none,none,73.89380531,65.92920354,52.63157895,zero,zero,none,none,-18.6,-18.6,none,none,none,none,none,4.4,59.33333333,22.30769231,1,1.4,0.8,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1020968,Jackson Archer,2,Snr,54,74,214400,39,Low,D172,D132,,10,0,0, ,"Looked good in his 3 games last season and creating a lot of buzz internally this preseason, but VFL average of 33 AF and AFL 49 SC doesn't suggest he's a scorer",none,none,none,190,179,173,158,179,66,-6,-10,57,43, 0 / 3, 0 / 3, 3 / 3, 3 / 3, 0 / 3,0,0,none,none,0,0,none,0,0,none,none,0,0,none,48.66666667,-10,none,none,48.66666667,-10,44.5,-6,none,none,51.5,-13,48.66666667,48.66666667,none,none,none,none,none,560,495,none,none,none,none,none,59.59183673,54.69387755,none,none,none,none,none,0,none,none,none,none,none,none,11,80,49.82905983,2.333333333,3.333333333,4.666666667,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1010708,Sam Butler,7,Snr,45,80,197600,36,Low,F228,F93,,10,0,0,"The younger brother of Dan, Sam is slightly taller and more able to push up through the midfield. Played 9 games in his debut season as a forward and creating some buzz internally this preseason, but if he remains in his forward role he's unlikley to score enough.","Creating some buzz internally this preseason, but if he remains in his forward role he's unlikley to score enough",none,none,none,193,205,203,171,26,63,-6,-46,49,18, 0 / 9, 0 / 9, 9 / 9, 9 / 9, 0 / 9,0,0,none,none,0,0,none,0,0,none,none,0,0,none,35.88888889,0,39.8,-4,31,5,31.5,5,none,none,38.125,-2,81.92307692,35.88888889,none,none,none,none,58,240,578,none,none,none,none,225,95.39227895,51.41955836,none,none,none,none,69.70849176,-46.03418803,none,none,none,none,none,-4.55,8.444444444,67.68755935,49.9382716,2.333333333,1.666666667,0.666666667,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1012819,Josh Treacy,3,Snr,52,65,200400,36,Low,F192,F194,,11,14,0, ,"Ferocious key forward should get more chances with no Lobb, but not a Fantasy scorer",none,none,none,190,172,214,none,172,64,-2,-10,75,31, 0 / 4, 0 / 4, 4 / 4, 3 / 4, 0 / 4,0,0,none,none,0,0,none,0,0,none,none,0,0,none,45.5,-10,45.5,-10,none,none,none,none,none,none,50.33333333,-14,45.5,45.5,44.2,none,none,none,none,578,524,474,none,none,none,none,53.68731563,44.54277286,49.68992248,none,none,none,none,0,1.3,none,none,none,none,none,7.75,67.08333333,55.54487179,3.25,2.25,0.25,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1009291,Isiah Winder,3,Snr,40,47,176200,32,Low,F245,F254,,6,14,0, ,WAFL AF average of 66 and an off season incident makes him an unlikely Round 1 starter,none,none,none,202,194,195,none,194,59,-10,-8,77,23, 0 / 5, 0 / 5, 5 / 5, 4 / 5, 0 / 5,0,0,none,none,0,0,none,0,0,none,none,0,0,none,40,-8,40,-8,none,none,none,none,none,none,44.25,-12,40,40,31,none,none,none,none,602,560,513,none,none,none,none,55.70652174,55.70652174,46.42857143,none,none,none,none,0,9,none,none,none,none,none,10,74.33333333,40.66666667,2,1.4,0.6,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1009708,Jack Buckley,6,Snr,44,65,205000,37,Low,D214,D172,,11,14,0, ,"Key defender returning from an ACL, will need time to get back to his best which isn't high SuperCoach scoring anyway",none,none,none,195,none,none,none,none,65,none,-25,zero,zero, 0 / 0, 0 / 0, 0 / 0, 0 / 0, 0 / 0,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none,62.06666667,zero,62.06666667,59.5,zero,zero,none,451,none,317,322,none,none,none,76,zero,61.14285714,70.98765432,zero,zero,none,none,none,2.566666667,none,none,none,none,none,none,none,none,none,none,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I993795,David Cuningham,8,Snr,57,75,163800,30,Low,M179/F154,M182/F125,,15,0,0,"Cuningham looked to have found himself a spot in Carlton's 22 in 2021, getting decent time through the middle. He started the season with 35% CBAs but then tore his ACL early in Round 4 on a score of 0, dragging his average down. He hasn’t played since as he’s dealt with calf issues. It sounds like he’s healthy now, but with the added depth of Carlton's midfield with Cerra and Hewett arriving since he’s been out, it's unclear what role he will play (if any). He is under-priced based on his ability, but there are too many question marks to consider him.","Almost 2 years out of the game and was just getting going before his ACL, hard to see how he fits in now with Cerra and Hewett in the midfield",none,none,none,212,none,none,none,none,57,none,-36,zero,zero, 0 / 0, 0 / 0, 0 / 0, 0 / 0, 0 / 0,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none,66.44444444,zero,59.5,63.41666667,66.44444444,51.2,60.625,404,none,345,273,235,299,206,97.94238683,zero,81.48148148,83.1043956,87.51099384,55.93667546,89.67468175,none,none,-3.916666667,-3.027777778,15.24444444,-9.425,11.95833333,none,none,none,none,none,none,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1015748,Aiden Begg,3,Snr,40,64,187900,34,Low,F246/R52,F199/R48,,14,0,0, ,"2020 mid-season draftee who was selected as a backup and depth ruckman, but Cameron and Cox have that now",none,none,none,197,187,105,none,187,61,-16,-9,81,10, 0 / 3, 0 / 3, 3 / 3, 2 / 3, 0 / 3,46,24,none,none,36.66666667,32,none,0,0,none,none,0,0,none,42.66666667,-9,42.66666667,-9,none,none,none,none,none,none,59,-25,42.66666667,42.66666667,zero,none,none,none,none,594,550,none,none,none,none,none,73.59550562,73.59550562,zero,none,none,none,none,0,none,none,none,none,none,none,10,82.73504274,49.82905983,2,2.333333333,0,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1002922,Jack Bytel,5,Snr,53,75,158600,29,Low,M199,M183,,14,8,0,"A two-month foot setback meant that Bytel didn't feature at AFL level in 2022 after 13 matches in 2021. He was used at centre bounces regularly when playing, attending 43% of CBAs from 54% game time in 2021. His average from 2021 looks poor, but he was used as the injury sub on five occasions. His VFL AF average of 91 is a better reflection of his ability, however he's going to find it hard for regular games again in 2023. If he is named, he's very cheap and the mature body is better than a first year rookie.",No games in 2022 not a great sign for the fringe midfielder,none,none,none,142,none,none,none,none,56,none,-29,zero,zero, 0 / 0, 0 / 0, 0 / 0, 0 / 0, 0 / 0,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none,58,zero,46.5,58,zero,none,none,489,none,465,333,none,none,none,86.56716418,zero,90.63829787,74.00497512,zero,none,none,none,none,-11.5,none,none,none,none,none,none,none,none,none,none,28.83718956,70.44127769,46.78371283,3.968325922,5.324824605,6.468673419,Clearances
CD_I1013260,Carter Michael,3,Snr,43,60,188300,34,Low,D218,D201,,14,27,0, ,Hard to crack a game for the Lions and his VFL average of 67 isn't great if he ever does,none,none,none,202,147,154,none,147,61,-11,-23,57,57, 0 / 1, 0 / 1, 1 / 1, 1 / 1, 0 / 1,0,0,none,none,0,0,none,10,10,none,none,10,10,none,57,-23,none,none,57,-23,none,none,none,none,none,none,57,57,zero,none,none,none,none,496,406,none,none,none,none,none,72.15189873,59.49367089,zero,none,none,none,none,0,none,none,none,none,none,none,8,87.5,28.57142857,0,2,2,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1021103,Mitch Knevitt,2,Snr,43,85,140700,26,Low,M223,M141,,14,0,0, ,2 games in his first season but a tough team to crack and mid-only he's out of calculations,none,none,none,146,134,120,none,134,53,-16,-11,49,24, 0 / 2, 0 / 2, 2 / 2, 2 / 2, 0 / 2,5,0,none,none,2.5,2.5,none,0,0,none,none,0,0,none,36.5,-11,36.5,-11,none,none,none,none,none,none,49,-23,36.5,36.5,none,none,none,none,none,611,575,none,none,none,none,none,76.92307692,76.92307692,none,none,none,none,none,0,none,none,none,none,none,none,11,72.38095238,19.64285714,1,1.5,1,28.83718956,70.44127769,46.78371283,3.968325922,5.324824605,6.468673419,Clearances
CD_I991939,Zaine Cordy,9,Snr,39,46,231700,42,Full,D226,D232,,10,0,0, ,A role player for the Dogs who has hovered around the 50s in his career and I can't see that changing,none,none,none,182,199,194,161,101,69,2,-22,72,0, 0 / 14, 0 / 14, 14 / 14, 12 / 14, 1 / 14,20,5,none,none,10.78571429,10.25,5,0,0,none,none,0,0,0,42.07692308,0,41.44444444,1,43.5,-2,43.5,-2,68,-26,47.30769231,-5,64.47368421,43.92857143,54.84210526,56.07142857,51.60869565,60.5,64.47368421,425,541,399,353,360,245,183,69.77671451,46.84601113,44.92440605,51.83413078,42.10236654,58.3429229,60.4978355,-20.54511278,-10.91353383,-1.229323308,4.462732919,-8.891304348,-3.973684211,16.91812865,7.785714286,77.48453927,40.81822939,2.214285714,2.071428571,2.071428571,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I298302,Caleb Marchbank,9,Snr,54,66,198200,36,Low,D173,D162,,10,0,0,"Marchbank has been plagued by injuries over the past 3 years. He managed his first game for 3 years in 22, only to get injured in it and miss the next few weeks. He returned to finish the season and displayed his natural intercept marking ability. His best is 69, which would make him a nice cash generator at his price. But he’s not that same player now after those injuries, so he’s a hard one to commit to. ",Talented defener plagued by injures and his body is too hard to trust now,none,none,none,198,196,192,145,77,63,-4,-33,58,28, 0 / 4, 0 / 4, 4 / 4, 4 / 4, 0 / 4,0,0,none,none,0,0,none,0,0,none,none,0,0,none,45,-9,none,none,45,-9,50.66666667,-15,none,none,50.66666667,-15,69.375,45,zero,zero,64.07692308,65.5,69.375,376,530,none,none,260,207,156,108.5814361,47.6744186,zero,zero,63.75606376,63.01050175,79.22374429,-24.375,-19.07692308,none,none,-1.423076923,-3.875,7.375,9.25,71.70454545,21.64772727,1.5,1.75,3.25,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1003546,Joel Smith,8,Snr,39,47,221100,40,Full,D227,D231,,14,10,0, ,"Injury prone defender is in and out of the side and typically plays as a lockdown defender, so he's not attractive even at that price",none,none,none,188,171,189,none,155,67,-1,-16,64,40, 0 / 5, 0 / 5, 5 / 5, 5 / 5, 0 / 5,0,0,none,none,0,0,none,0,0,none,none,0,0,none,50.2,-10,50.2,-10,none,none,none,none,none,none,52.75,-13,56.125,50.2,42,39.28571429,zero,56.125,34.66666667,507,480,489,420,none,277,284,69.20468557,48.17518248,38.03418803,31.3538206,zero,67.324291,53.91459075,-5.925,8.2,2.714285714,-16.83928571,none,21.45833333,none,9.6,77.42424242,53.7979798,3.6,2.4,5.6,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1008230,Nick Murray,3,Snr,46,60,257000,47,Full,D203,D202,,11,0,0, ,"Tall defender picked up as a SSP has cemented his spot in defence for the Crows, however he's not a scorer in this format",none,none,none,167,189,206,168,143,74,24,-10,79,21, 0 / 16, 0 / 16, 16 / 16, 15 / 16, 0 / 16,0,0,none,none,2.3125,2.466666667,none,0,0,none,none,2.1875,2.333333333,none,46.6875,0,53.66666667,-7,42.5,5,34.6,12,none,none,48.4,-1,57.4,46.6875,57.4,none,none,none,none,493,513,367,none,none,none,none,66.3583815,36.38211382,46.24277457,none,none,none,none,-10.7125,-10.7125,none,none,none,none,none,7.9375,73.96083084,47.73774836,2.25,1.3125,3.5,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1013093,Denver Grainger-Barras,3,Snr,49,67,254300,46,Fair,D196,D160,,28,11,0, ,"A developing defender who lost cash last season depsite starting priced at 32, says enough about his scoring ability early in his career",none,none,none,169,191,201,167,191,73,13,0,89,23, 0 / 16, 0 / 16, 16 / 16, 14 / 16, 0 / 16,0,0,none,none,0,0,none,0,0,none,none,0,0,none,46.1875,0,49.6,-4,40.5,6,38.25,8,none,none,47.73333333,-2,46.1875,46.1875,42.2,none,none,none,none,574,518,487,none,none,none,none,58.46518987,42.40506329,50.79787234,none,none,none,none,0,3.9875,none,none,none,none,none,8.375,82.09686147,33.63954673,2.4375,1.4375,4.625,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1017043,Judson Clarke,2,Snr,42,65,196700,36,Low,F243,F195,,28,14,0, ,"Speedy forward with a great kick was exposed to AFL football last year and did some nice things, but will certainly need more time to develop",none,none,none,194,177,182,none,177,63,-11,-9,63,26, 0 / 3, 0 / 3, 3 / 3, 3 / 3, 0 / 3,0,0,none,none,0,0,none,0,0,none,none,0,0,none,44.66666667,-9,none,none,44.66666667,-9,none,none,none,none,54,-18,44.66666667,44.66666667,none,none,none,none,none,584,534,none,none,none,none,none,63.20754717,59.90566038,none,none,none,none,none,0,none,none,none,none,none,none,8.333333333,67.57575758,40.15151515,2,1.333333333,1,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1013978,James Madden,5,Snr,34,48,148400,27,Low,D235,D230,,14,27,0, ,Irishman who has speed but poor scoring at VFL and AFL level,none,none,none,212,203,150,none,147,54,-13,-30,51,26, 0 / 2, 0 / 2, 2 / 2, 2 / 2, 1 / 2,0,0,none,none,0,0,0,0,0,none,none,0,0,0,38.5,-12,26,1,51,-24,none,none,none,none,51,-24,57,38.5,57,zero,zero,none,none,496,567,369,none,none,none,none,72.56011315,60.17699115,55.72842999,zero,zero,none,none,-18.5,-18.5,none,none,none,none,none,7,50,70,1,1.5,3.5,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I996743,Lewis Melican,9,Snr,40,60,172300,31,Fair,D221,D203,,14,10,0, ,A lockdown defender for the Swans who has fallen out of favour the past 3 seasons,none,none,none,205,none,none,none,none,59,none,-39,zero,zero, 0 / 0, 0 / 0, 0 / 0, 0 / 0, 0 / 0,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none,70.16666667,zero,70.16666667,60.44444444,52.41176471,64.33333333,57.52941176,362,none,241,306,356,218,230,79.13533835,zero,58.45864662,55.28215223,47.93520117,58.62857143,53.78440367,none,none,9.722222222,8.032679739,-11.92156863,6.803921569,none,none,none,none,none,none,none,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1021108,James Tunstill,2,Snr,43,75,187900,34,Low,M224,M184,,8,14,0, ,"A hard, contested ball winning midfielder played 3 games in his 1st season and showed good signs with 71 AF in the VFL",none,none,none,137,130,134,none,130,61,-11,-9,73,17, 0 / 3, 0 / 3, 3 / 3, 2 / 3, 0 / 3,0,0,none,none,0,0,none,0,0,none,none,0,0,none,42.66666667,-9,none,none,42.66666667,-9,none,none,none,none,55.5,-22,42.66666667,42.66666667,none,none,none,none,none,594,550,none,none,none,none,none,60.95238095,59.52380952,none,none,none,none,none,0,none,none,none,none,none,none,10.33333333,72.05387205,21.21212121,1.666666667,1,1,28.83718956,70.44127769,46.78371283,3.968325922,5.324824605,6.468673419,Clearances
